id,user_id,content,image_url,state,scheduled_datetime,created_at,updated_at
374c016b-726c-4c6b-9b2d-73d77520be80,ef437f47-040e-410b-a1b9-84004b850c8f,Estado actual de la IA,,planificado,2026-02-03 23:00:00+00,2026-02-04 05:13:04.252542+00,2026-02-04 05:13:04.252542+00
38fbfdc2-8366-4426-b0a4-45e2db174d78,ef437f47-040e-410b-a1b9-84004b850c8f,"""💡 Los 4 pilares de la innovación que toda empresa debería tener 🚀
Innovar no es cuestión de suerte (aunque, a veces, un poco de magia viene bien 🪄). Las grandes ideas no aparecen porque sí; se necesitan mecanismos sólidos para detectar las mejores y darles espacio para crecer, y hay 4 pilares que son importantes en este proceso.

1️⃣ Detección de tendencias
Todos sabemos que """"hay que estar en la ola"""" 🏄‍♂️, pero hacerlo mal y llegar tarde puede salir carísimo. Pregúntale a Nestlé cuando compró Jenny Craig justo cuando la gente empezaba a huir de las dietas bajas en grasa. ¡Boom! 💸
👉 Lo que necesitas es ir un paso por delante. Ejemplo: PepsiCo lanzó un concurso para proponer sabores de Lay’s, no porque faltaran ideas, sino para detectar qué estaba de moda entre los consumidores. ¡3.8 millones de propuestas al año no pueden estar equivocadas! 🤯

2️⃣ Alianzas estratégicas
¿Por qué hacerlo todo solo? 🧐 Algunos de los mejores avances vienen de colaborar con otros. Mira a Levi Strauss, aliándose con Google para explorar ropa inteligente. 
🔍 Ponte en modo caza: especializa a gente de tu equipo para buscar socios clave y crear alianzas antes de que lo hagan otros. 

3️⃣ Programas de intraemprendimiento
Steve Wozniak presentó su diseño del Apple I a HP cinco veces… y cinco veces fue rechazado. 😱 ¿Qué pasó después? Ya lo sabes: fundó Apple. Las empresas pierden talento e ideas porque los empleados no encuentran espacio para sus proyectos. 🚀
🔧 Crea programas donde los empleados puedan trabajar en sus ideas sin miedo a fracasar. 

4️⃣ Comunidades de innovación
La innovación a menudo ocurre en las intersecciones. Conectar personas con intereses comunes es como tirar gasolina al fuego creativo 🔥

🎯 La clave de estos pilares es simple: no se trata solo de tener ideas (que casi es lo fácil), sino de crear un sistema que permita descubrir, desarrollar y conectar esas ideas. La innovación puede ser mucho más que una chispa aislada; puede ser una habilidad constante en tu empresa.

🔍 Y tú, ¿cómo estás impulsando la innovación en tu organización? ¿Alguno de estos pilares te resuena? 💭 ¡Te leo en los comentarios! 👇💬""
",,borrador,,2025-01-08 05:16:00.804007+00,2025-01-08 05:16:00.804007+00
396d906e-80dd-4d2b-8c0c-44bce4afffe5,ef437f47-040e-410b-a1b9-84004b850c8f,"IMAGEN 36
Viejos mitos vs nuevos miedos en la nube ☁ 
Leía hoy un estudio curioso que mostraba cómo tras más de 10 años moviendo nuestras infraestructuras a la nube, parece que (por fin) hemos perdido el miedo a la ""falta de seguridad"", pero ahora surgen otros miedos (y justificados)

Beneficios que vemos a la nube:
- 94% de las empresas hemos visto un aumento en la seguridad después de migrar los sistemas al cloud. 
- Mayor agilidad en gestión IT y otras mejoras de infraestructura futuras
- Regreso a ""lo básico"", donde el conocimiento del proceso es más importante que aprender a lidiar con sistemas locales complejos.

Pero junto a estas ventajas, llega un golpe de realidad para las empresas:
- Una migración caótica a la nube dispara los gastos
- La integración entre sistemas en la nube no es tan ""one-click"" como la esperábamos

La transición a la nube no es solo tecnología, es un cambio de mentalidad que requiere aprendizaje, capacitación y paciencia. Si tu empresa no está dispuesta a invertir en estos requisitos críticos, la confusión, las críticas y el estancamiento acabarán con cualquier mejora potencial 🤷‍♂️

#CloudComputing #Transformación #EstrategiaDigitalReintentar
",,planificado,2025-04-22 22:00:00+00,2025-04-13 05:59:05.803004+00,2025-04-21 11:57:08.358878+00
39722eda-decd-4fc5-81c8-70198fe37eae,ef437f47-040e-410b-a1b9-84004b850c8f,Post sobre la potencia de los agentes IA en comparación con el RPA,,eliminado,,2024-12-27 17:39:08.857263+00,2024-12-27 18:27:52.891441+00
3c2c1f1a-6f34-490f-9c3f-eba64527cfd1,ef437f47-040e-410b-a1b9-84004b850c8f,"esto sería un mal post, salvo porque es la leche",,eliminado,,2025-03-04 19:36:54.709479+00,2025-03-04 19:37:13.7497+00
3d69e75e-73b5-489a-8758-8770514b63ed,ef437f47-040e-410b-a1b9-84004b850c8f,"🤖 El Future of Jobs Report 2025 acaba de salir y... ¡SORPRESA! La IA creará más empleos de los que destruirá.
Te cuento las claves para ahorrarte leer 290 páginas 👇

Imagen 1 - El futuro de los empleos.
📈 Balance hasta 2030:
170M de nuevos empleos creados
92M de empleos eliminados
Sinceramente, me cuesta creer estas cifras, pero ojalá 🙏

¿Pero qué empleos crecerán más? 🤔
Los físicos:
- Agricultura (Se viene ""La venganza del campo""😅)
- Servicios de reparto
- Construcción
- Procesamiento de alimentos 

Los tecnológicos:
Desarrolladores de software - (¿Quién programa a los que programan? 🤷‍♂️)

En España esto afectará a un 37% de los empleados (CASI NADA)

Imagen 2 - Skills más demandadas para 2030
🧠 Tecnológicas:
- IA y Big Data
- Ciberseguridad
- Alfabetización tecnológica

👥 Humanas:
- Creatividad
- Resiliencia y flexibilidad
- Liderazgo e influencia social
- Gestión medioambiental (entra por primera vez en el top 10 de habilidades más demandadas)

💡 Lo más interesante:
- El 85% del reskilling lo pagarán las empresas
- La IA será un ""compañero"" más que un reemplazo

También muestra los sectores que más van a necesitar de cada una de estas habilidades.

Imagen 3
Nos muestra en qué porcentaje cada una de esas habilidades necesarias va a poder ser reemplazado por la IA Generativa, y esto da muuuucho que pensar. 

¿Opiniones? ¡Os leo! 👇

Informe completo aquí 👉 https://reports.weforum.org/docs/WEF_Future_of_Jobs_Report_2025.pdf",,planificado,2025-01-16 07:00:00+00,2025-01-11 06:43:05.031393+00,2025-01-14 04:47:03.225054+00
3f37a3ed-83c8-4bfb-9fc9-dabdcc068d95,ef437f47-040e-410b-a1b9-84004b850c8f,"😱 La peli ""The Brutallist"", ganadora de 3 Oscars, está en el ojo del huracán por usar IA en la edición.  
En concreto, resulta que gran parte de los diálogos son en húngaro, un idioma de los chungos y querían que sonara perfecto, así que usaron la IA de Respeecher (una empresa ucraniana) para pulir la pronunciación de Adrien Brody y Felicity Jones.  

El director, Jancsó (húngaro nativo), explica que incluso con el background húngaro de Brody, necesitaban retoques para que ni los locales notaran la diferencia. Primero probaron con ADR (doblaje adicional) con los actores e incluso con otros actores, pero no funcionó. Así que la IA al rescate 🚀

Brody y Jones grabaron sus voces para alimentar el modelo de IA, e incluso la voz del director se usó para afinar el dialecto. Vamos, que es un cóctel de voces 🗣️

Pero ojo 👀,  no solo usaron IA para el idioma. También la usaron para generar dibujos arquitectónicos al final de la película, ¡y el resultado es tan 🔝 que te dan ganas de buscar en Wikipedia si el arquitecto ficticio existe!

Me quedo con esta frase tan interesante del director: ""No hay nada hecho con IA en la película que no se haya hecho antes. Simplemente hace que el proceso sea mucho más rápido. Usamos IA para crear esos pequeños detalles que no teníamos el dinero o el tiempo para filmar.""

¿Qué os parece? 🤔 
Yo creo que revelarse contra el uso de esta tecnología es poner puertas al campo. ¿Tiene impacto en el empleo? Sí, pero entramos en el debate de si lo que valoramos es el resultado final o el proceso (a ver si escribo algo sobre esto, que es un tema que me tiene la cabeza rodando últimamente) 💬

#IA #Cine #Tecnología #Innovación #TheBrutallist #Postproducción #Doblaje #Húngaro #Respeecher",,planificado,2025-03-13 11:00:00+00,2025-03-04 05:22:26.076097+00,2025-03-13 07:30:29.845059+00
3f97454b-cba4-4be5-8fc7-4eca52cae7f8,ef437f47-040e-410b-a1b9-84004b850c8f,"Ayer mi mujer me escribió esto.
Parece que ahora las discusiones de pareja se resuelven gracias a ChatGPT 😂 ¡ESTAMOS PERDIENDO LA DIVERSIÓN! ¡LA VIDA YA NO TIENE SENTIDO!",,eliminado,,2025-02-21 04:21:14.664995+00,2025-02-28 06:45:04.740227+00
40f9f886-dfbb-40b3-8fb3-7b76df8894de,ef437f47-040e-410b-a1b9-84004b850c8f,¿Se puede tener solo 1 licencia de IA?,,planificado,2026-02-18 23:00:00+00,2026-02-05 05:01:10.619202+00,2026-02-05 05:18:15.031393+00
426eef3d-b38a-4e66-a5c2-b4eaae534095,ef437f47-040e-410b-a1b9-84004b850c8f,VÍDEO explicando qué es la ventana de contexto y por qué es importante,,eliminado,,2025-01-16 04:45:19.626727+00,2026-01-19 05:00:39.766053+00
42924aea-486f-4452-90af-366fe1711b2a,ef437f47-040e-410b-a1b9-84004b850c8f,"""Me lleva más tiempo hacer el prompt que hacerlo yo"". Esto me dijo el otro día una alumna en una clase sobre IA y abrimos un debate interesantísimo. 

No usar la IA si
Me cuesta más hacer el prompt o revisar el resultado que hacer la tarea yo mismo.

3 preguntas sobre cuándo usar la IA

Question 1: Will the AI solution speed up a process or task that humans could eventually complete on their own?
Sometimes, scientists (cualquier trabajador, en realidad) have the knowledge and expertise to solve complex medical problems but are limited by time and cost. In these situations, AI tools can deliver remarkable breakthroughs.

Question 2: Does the complexity of human genetics (de cualquier tema) make the problem unsolvable, no matter how smart the technology?

Imagine searching for a needle in a giant haystack. When a single answer is hidden within mountains of data, AI can find it much faster than humans alone. But if that “needle” is metallic dust, scattered across multiple haystacks, the challenge becomes insurmountable, even for AI.

This analogy captures why certain medical problems remain beyond AI’s reach.

Question 3: Will the AI’s success depend on people changing their behaviors?
One of the greatest challenges for AI applications in medicine isn’t technological but psychological: it’s about navigating human behavior and our tendency toward illogical or biased decisions. While we might assume that people will do everything they can to prolong their lives, human emotions and habits tell a different story.

https://www.forbes.com/sites/robertpearl/2024/11/11/3-simple-questions-to-separate-ai-reality-from-hype-in-medicine/",,borrador,,2025-01-12 06:16:42.901821+00,2025-02-28 06:44:11.433007+00
46c70f2a-f4f2-4ae3-b13d-2af4cb2e3405,ef437f47-040e-410b-a1b9-84004b850c8f,"¿En qué fase está tu empresa con la IA? 🚀🤖
Ayer hablábamos sobre las fases que atraviesan las empresas al adoptar Inteligencia Artificial: desde la experimentación curiosa con ChatGPT hasta la integración completa y gobernada en procesos clave. 

Aquí el post 👉 https://www.linkedin.com/feed/update/urn:li:activity:7310201103978041347/

Lo interesante es que no todos pasamos por estas fases en orden y, a veces, saltarnos una puede salir caro 💸 (sí, a más de uno nos hemos topado 😅).

Hoy me encantaría conocer en qué punto está tu empresa y cómo ves este camino:

👉 ¿En qué fase dirías que estáis ahora mismo?

1️⃣ Curioseando (probando IA)
2️⃣ Definiendo estrategia
3️⃣ Adoptando herramientas
4️⃣ Lanzando pilotos

Vota en la encuesta y déjanos tu experiencia en los comentarios. ¡Aprendamos juntos!

#InteligenciaArtificial #TransformacionDigital #Innovacion #IAparaEmpresas

",,planificado,2025-03-25 23:00:00+00,2025-03-20 05:42:13.008615+00,2025-03-25 07:35:07.434773+00
47b1d480-750d-4a3a-9ea7-8e5d1f255e45,ef437f47-040e-410b-a1b9-84004b850c8f,"¿El fin de ""la secta Agile""? 💀
Si te digo que los proyectos que siguen las prácticas de Agile tienen un 268% más de probabilidades de fallar que los que no lo hacen… ¿te sorprendería? 😱

Pues eso es lo que revela un nuevo estudio con 600 ingenieros de software de UK y USA. Y no solo eso, sino que plantea el Impact Engineering (otro palabreishon a la colección) como la solución que podría salvar el desarrollo.

📉 Los números son duros:
El 65% de los proyectos Agile no se entregan a tiempo ni dentro del presupuesto.
Los que aplican Impact Engineering solo fallan un 10% de las veces. ¡Menuda diferencia! 💥

¿El truco? Parece que las bases sólidas siguen siendo clave: 
🔍 Proyectos con especificaciones claras antes de empezar tienen un 97% más de éxito. 
🧠 Equipos con seguridad psicológica para discutir problemas a tiempo son un 87% más efectivos. 
📋 Y nada de cambios locos al final del desarrollo: 7% más de éxito.

El autor del estudio, Dr. Junade Ali, lo deja claro: No es el final de Agile, pero sí el momento de replantearse si su ""secta"" nos ha cegado un poco. 😉

💬 ¿Cómo lo veis? ¿Qué tipo de metodologías aplicáis vosotros en vuestro día a día (que funcionen bien)?

Link al artículo 👉 https://www.engprax.com/post/268-higher-failure-rates-for-agile-software-projects-study-finds

Prompt: A diverse group of people in identical dark hooded robes and white ritual masks, kneeling and raising their arms in devoted worship | centered around a massive, ethereal ""AGILE"" text floating in mid-air, glowing with an intense blue-white light | dramatic low-key lighting with the glowing text serving as the main light source, casting eerie shadows on the cultists below | atmosphere filled with swirling incense smoke and floating particles catching the light | set in a vast, dark corporate meeting room with barely visible motivational posters in the shadows | cinematic composition, ultra-wide angle lens, shot from a slightly elevated angle | color palette dominated by deep blacks and blues with accent highlights from the glowing text | style reminiscent of corporate gothic horror, photorealistic quality, 8K resolution",,planificado,2025-01-08 07:00:00+00,2025-01-08 04:55:07.020764+00,2025-01-08 04:55:07.020764+00
48962e05-91dc-4ea3-81a5-ee9dbe23dcfa,ef437f47-040e-410b-a1b9-84004b850c8f,"Las empresas que están liderando la carrera por la robótica:
https://x.com/StockMKTNewz/status/1891138059355226614",,borrador,,2025-02-21 05:11:12.597777+00,2025-02-21 05:11:12.597777+00
4b5db27b-9c39-408c-81a7-daf3370f857a,ef437f47-040e-410b-a1b9-84004b850c8f,"Amazon revoluciona el mundo de los asistentes con Alexa+ 🔥
¿Cómo podía ser que teniendo sistemas tan inteligentes como ChatGPT, le pidas a tu móvil ""llama a mamá"" y llame a ""Ana""? 🤦‍♂️ 

Amazon acaba de presentar Alexa+, y parece que alguien ha hecho lo que había que hacer: Aplicar la IA a un producto directo al consumidor final con una utilidad real.

Alexa+ es una IA ""agéntica"" de verdad - No solo responde preguntas como ChatGPT, sino que ACTÚA por ti. Puede navegar sitios web, hacer reservas, contactar servicios, organizar viajes... casi como un asistente humano.

Interesantísimo el hecho de que es un sistema ""agnóstico de modelos"". El sistema que selecciona automáticamente el mejor modelo de IA para cada tarea. Usan tanto sus propios modelos (Amazon Nova) como los de Anthropic (Claude).

Se integra con el mundo real - Puede saltar a escenas específicas en Prime Video, controlar la domótica, gestionar tu calendario, e incluso leer y resumir documentos largos (¡adiós a los correos interminables de la comunidad de vecinos!).

Memoria contextual - Alexa+ recuerda tus preferencias y conversaciones anteriores. Cuando le pides ""reserva en ese italiano que tanto me gusta"", sabe exactamente a cuál te refieres.
Lo más interesante es cómo Amazon está apostando por un asistente que realmente HAGA cosas por ti, no solo que te dé información. En las demos mostraron cómo Alexa+ puede organizar una cena completa: reservar mesa, enviar mensaje a la canguro y añadirlo todo al calendario en una sola interacción.

Y lo mejor: será GRATIS para miembros Prime (o $19.99/mes para el resto).

Por ahora las demos son bestiales, veremos si realmente cumple cuando llegue a nuestras manos. Pero al menos parece que alguien por fin está tomando en serio el concepto de ""asistente virtual"".

¿Cómo lo veis? ¿Será esto un ""lo que pides en aliexpress vs lo que te llega"" o tendremos al fin el asistente que ""nos merecemos? 😂",,eliminado,,2025-02-27 04:36:50.209875+00,2025-02-27 07:31:02.066551+00
4c6a0b04-80c9-4337-af8a-5454bb196687,ef437f47-040e-410b-a1b9-84004b850c8f,"esto sería un mal post, salvo porque es la leche",,eliminado,,2025-03-04 16:08:15.238845+00,2025-03-04 19:36:38.760417+00
4dc4acd4-a7ff-42a2-a19c-ce397c28934a,ef437f47-040e-410b-a1b9-84004b850c8f,"China se está comiendo a occidente en la IA 😡
Estados Unidos se llena de empresas que dan bombo y platillo a cosas que lanzan un año después, pero oye, al menos lanzan cosas, aunque siempre son IA's privadas (el Open de OpenAI quedó atrás).

Europa está a por uvas, todos lo sabemos. Los reyes de matar la innovación a base de regulación. Muestra de ello es que Mistral, la única alternativa Europea en esto de la IA, va lanzando cosas casi un año por detrás de lo que lanzan el resto. Hay mucho meme sobre esto, pero es una realidad dolorosa y que llega un punto en que cabrea más que hacer gracia. 


Y luego está China, que no para de lanzar modelos cada vez más inteligentes, algunos como Deepseek R1 capaces de competir con O1 de OpenAI pero costando 100 veces menos (literalmente) y todo ello OPEN SOURCE.

Una auténtica locura. 


Lo malo -> Qué pasa con mis datos si uso un modelo de China vía API? ¿Os fiáis?
Lo bueno -> Que dejan los modelos Open Source, lo que nos permite instalarlos en nuestra infraestructura para garantizar la privacidad 

Aquí os dejo un vídeo analizando cada uno de ellos (y de paso hago autobombo de mi canal de YouTube sobre IA)
DeepSeek 👉 https://youtu.be/pej9FtsmSUM
Hailuo 👉 https://youtu.be/ukN5cq8mXyA",,eliminado,,2025-01-20 18:24:25.959577+00,2025-01-21 04:55:32.500073+00
4e1d6b95-a4c4-47d2-a534-c6bac4356446,ef437f47-040e-410b-a1b9-84004b850c8f,"Opinión impopular:
Europa no está atrás por la regulación. Es un tema cultural.
Antes del AI Act ya nos habían adelantado todos. ",,borrador,,2025-12-12 04:14:05.174127+00,2025-12-12 04:14:05.174127+00
4fcaf530-a229-447e-9a98-85740d6c2c6a,ef437f47-040e-410b-a1b9-84004b850c8f,"¿Cuánto sabe Google de ti con UNA SOLA FOTO gracias a la IA? 🤯
Te lo enseño 👇

Aquí tenéis un ejemplo real con una foto mía (un selfie turisteando por Sevilla después de una sesión de IA con un cliente). Con solo una foto, extrae sobre mí (y diré que con un grado ALTO de acierto):
👤 Perfil básico:
Sexo y edad
Raza
Nivel de ingresos 

🎯 Preferencias:
Religión
Estado emocional
Estilo de ropa
Hobbies
Afiliación política

📍 Contexto:
Ubicación exacta
Cómo captar mi atención
Qué anuncios me pueden interesar

Lo más curioso: esto no es ciencia ficción, es la realidad del marketing digital actual. La IA está analizando cada foto que subimos para crear perfiles ultra detallados.

¿Os habéis parado a pensar cuánta información personal estamos compartiendo sin darnos cuenta? 🤔

Puedes probarlo a través del primer comentario del post 👇 ¡Comparte en comentarios tus resultados! 💡

#InteligenciaArtificial #PrivacidadDigital #MarketingDigital #IA
",,planificado,2025-02-06 07:00:00+00,2025-01-11 08:17:47.222019+00,2025-02-06 05:04:48.383073+00
522aa680-c076-4fc3-8dbc-5abcbc72def7,ef437f47-040e-410b-a1b9-84004b850c8f,"Caso de uso brutal -> eCommerce + IA
https://x.com/LiorOnAI/status/1914037137244340421",,planificado,2025-05-28 22:00:00+00,2025-04-21 12:22:08.270382+00,2025-05-28 03:15:20.56436+00
52a40632-3cce-43ac-986e-a4dcf4e2c5cf,ef437f47-040e-410b-a1b9-84004b850c8f,Etapas Madurez IA,,planificado,2025-03-24 23:00:00+00,2025-03-20 05:42:03.141555+00,2025-03-25 07:21:09.725811+00
52cd74ad-27d0-42e0-bffc-e7e8b9227f3b,ef437f47-040e-410b-a1b9-84004b850c8f,"🤖 Corea del Sur ya tiene más de 1.000 robots por cada 10.000 empleados. España… 174.

No hace falta ser ingeniero para ver el problema 😅



Este gráfico nos muestra un patrón claro y doloroso:

Asia lidera, Europa se estanca, y España… ni se asoma al podio.

Corea del Sur y Singapur van tan por delante que parecen de otro planeta.



China, en solo cuatro años, ha duplicado su nivel de automatización y ya ha superado a Alemania y Japón.



Esto no va solo de robots.

Va de visión industrial, de apostar por productividad, tecnología y formación.



Asia ha entendido que automatizar no es sustituir personas, sino liberarlas para tareas de más valor. 

Y ya no solo es ""La fábrica del mundo"". Es el centro de diseño e innovación del mundo. 



En Europa seguimos atrapados entre la burocracia, la regulación (necesaria, no me malinterpretéis) y la nostalgia del “artesano digital”.



España, con menos de 200 robots por cada 10.000 trabajadores, está por debajo de la media europea (219).

Y no porque falte talento, sino porque nos cuesta invertir en lo que no se ve: procesos, datos, automatización.



Este post no servirá de nada, pero cada día tenemos alguna señal de alarma que nos debería ayudar a despertar. https://ifr.org/ifr-press-releases/news/global-robot-density-in-factories-doubled-in-seven-years",,planificado,2025-11-11 23:00:00+00,2025-10-20 04:16:34.946423+00,2025-11-12 04:39:25.875198+00
56682dda-22db-43e7-9d2a-435adbbc6a59,ef437f47-040e-410b-a1b9-84004b850c8f,"¡Ostras! 😱 La peli ""The Brutallist"", ganadora de 3 Oscars, está en el ojo del huracán por usar IA en la edición.  Y el debate está servido... 🔥

Resulta que gran parte de los diálogos son en húngaro, un idioma 😵‍💫, y querían que sonara perfecto.  Usaron la IA de Respeecher (una empresa ucraniana) para pulir la pronunciación de Adrien Brody y Felicity Jones.  

El director,  Jancsó (húngaro nativo),  explica que incluso con el background húngaro de Brody,  necesitaban retoques para que ni los locales notaran la diferencia.  Primero probaron con ADR (doblaje adicional) con los actores e incluso con otros actores, pero no funcionó.  Así que la IA al rescate 🚀

Brody y Jones grabaron sus voces para alimentar el modelo de IA, e incluso la voz del director se usó para afinar el dialecto.  Vamos, que es un cóctel de voces 🗣️

Pero ojo 👀,  no solo usaron IA para el idioma.  También la usaron para generar dibujos arquitectónicos al final de la película, ¡y el resultado es tan 🔝 que te dan ganas de buscar en Wikipedia si el arquitecto ficticio existe!

Jancsó dice que el tema de la IA no debería ser tabú, y que hay que hablar abiertamente de las herramientas que nos ofrece.  En este caso, la usaron para pulir detallitos que, por tiempo o presupuesto,  no podían rodar.

¿Qué os parece? 🤔  A mí me flipa que se use la IA para estas cosas,  siempre que se haga bien, claro.  ¿Creéis que se está usando demasiado la IA en el cine o es una herramienta más como cualquier otra? 💬

#IA #Cine #Tecnología #Innovación #TheBrutallist #Postproducción #Doblaje #Húngaro #Respeecher


[Enlace al artículo original o post de seguimiento - si aplica]
",,eliminado,,2025-03-04 05:16:35.509424+00,2025-03-05 05:00:58.309514+00
575708bb-9904-44fa-8791-6c50b6515cb5,ef437f47-040e-410b-a1b9-84004b850c8f,"Amazon revoluciona el mundo de los asistentes con Alexa+ 🔥
¿Cómo podía ser que teniendo sistemas tan inteligentes como ChatGPT, le pidas a tu móvil ""llama a mamá"" y llame a ""Ana""? 🤦‍♂️ 

Amazon acaba de presentar Alexa+, y parece que alguien ha hecho lo que había que hacer: Aplicar la IA a un producto directo al consumidor final con una utilidad real.

🤖 Alexa+ es una IA ""agéntica"" de verdad - No solo responde preguntas como ChatGPT, sino que ACTÚA por ti. Puede navegar sitios web, hacer reservas, contactar servicios, organizar viajes... casi como un asistente humano.

🧠 Interesantísimo el hecho de que es un sistema ""agnóstico de modelos"". El sistema que selecciona automáticamente el mejor modelo de IA para cada tarea. Usan tanto sus propios modelos (Amazon Nova) como los de Anthropic (Claude).

📱 Se integra con el mundo real. Puede saltar a escenas específicas en Prime Video, controlar la domótica, gestionar tu calendario, e incluso leer y resumir documentos largos.

Memoria contextual - Alexa+ recuerda tus preferencias y conversaciones anteriores. Cuando le pides ""reserva en ese italiano que tanto me gusta"", sabe exactamente a cuál te refieres.
Lo más interesante es cómo Amazon está apostando por un asistente que realmente HAGA cosas por ti, no solo que te dé información. En las demos mostraron cómo Alexa+ puede organizar una cena completa: reservar mesa, enviar mensaje a la canguro y añadirlo todo al calendario en una sola interacción.

Y lo mejor: será GRATIS para miembros Prime (o $19.99/mes para el resto).

Por ahora las demos son bestiales, veremos si realmente cumple cuando llegue a nuestras manos. Pero al menos parece que alguien por fin está tomando en serio el concepto de ""asistente virtual"".

¿Cómo lo veis? ¿Será esto un ""lo que pides en aliexpress vs lo que te llega"" o tendremos al fin el asistente que ""nos merecemos? 😂

PD: ¿Va a reemplazar a ChatGPT? Creo que a corto no, es más un asistente personal basado en voz, habría que ver su ""inteligencia"" (dependerá de lo capado que lo lancen) y sus utilidades (no creo que tenga canvas, análisis de datos, etc. De hecho, creo que la línea de ChatGPT es convertirse en esto, así que lo que ha hecho Amazon es dar el primer golpe sobre la mesa. BIEN JUGADO. ",,planificado,2025-02-27 07:00:00+00,2025-02-27 04:39:52.963176+00,2025-02-27 04:39:52.963176+00
5b1397bc-4d65-43ad-adf0-abe25afd290b,ef437f47-040e-410b-a1b9-84004b850c8f,"""Hemos hecho una formación en IA pero no vemos impacto"".
Normal.
La formación en IA tiene un ""efecto efervescente"":
sales motivado, al día siguiente llegas a la ofi y...
la realidad se come al prompt. 

El problema no es la formación. 
Es pensar que Formación = Adopción

Que la gente transforme su forma de trabajar no pasa porque alguien vaya a un curso de 6h.

La adopción no ocurre de un día para otro. 
Se diseña. Tiene sus fases.

Acompañamiento y tutorización
Te sientas de forma periódica con el usuario, vas resolviendo dudas y ayudando a poner cosas en marcha.
Así se crea el hábito.

Medición del uso
Estarás hasta las narices de oír que ""lo que no se mide no se puede mejorar"". Pero sigue siendo cierto.
¿Qué usuarios están usando la IA? ¿Para qué la usan? ¿Para qué NO la usan?

Refuerzos
Haz pequeñas sesiones de refuerzo sobre las funcionalidades que no se usan y tienen potencial.
Acompaña más de cerca a los usuarios que menos partido le estén sacando.

Y un consejo final: aprende a rendirte.
Hay usuarios que por cabezonería o falta de tiempo NO VAN A ADOPTARLA.
A otra cosa, mariposa. Seguro que hay otros que tienen más ganas.

La pregunta no es “¿formamos o no formamos?”  
La pregunta es: **¿tenemos un plan de adopción o solo un curso?**",,planificado,2026-02-08 23:00:00+00,2026-02-05 05:01:25.595526+00,2026-02-09 05:20:19.749781+00
5d996912-f76a-47bb-895a-10af4f577fc8,ef437f47-040e-410b-a1b9-84004b850c8f,"Interesantísimo artículo sobre por qué hay procesos de decisiones lentos y cómo acelerarlos
Qué ralentiza la toma de decisiones:
Áreas que funcionan como silos
Tecnologías anticuadas que no permiten la extracción y análisis de los datos de forma sencilla

Dos tipos de decisiones -> Reflexivas vs intuitivas (no por instinto, sino con datos siempre disponibles)

https://hbr.org/2025/06/companies-are-using-ai-to-make-faster-decisions-in-sales-and-marketing",,borrador,,2025-07-16 06:33:54.933163+00,2025-07-16 06:33:54.933163+00
5da7b58c-11c1-4510-a7f6-603cbee07b2a,ef437f47-040e-410b-a1b9-84004b850c8f,"Tienes que ver este vídeo de Andrej Karpathy, uno de los padres de la IA actual, explicando cómo sacar partido a ChatGPT.
Lo malo es que dura 2h así que, te lo he resumido por si no tienes tiempo 👇
",,planificado,2025-03-04 07:00:00+00,2025-03-02 07:43:56.221015+00,2025-03-02 07:43:56.221015+00
5e6b54ff-a1e5-49e4-8930-fea281d2493e,ef437f47-040e-410b-a1b9-84004b850c8f,"IMAGEN 47
“Si la IA es una marea que sube, prefiero ser el barco… no el pilar anclado al fondo.” 🌊
El otro día escuché esta metáfora y me pareció perfecta para desmontar una idea que aún escucho demasiado:
“Mejor esperamos a que esto madure.”

Vamos por partes.

1) Los modelos YA están maduros.
No perfectos, pero sí tremendamente útiles.
Los casos de uso reales que veo en empresas lo demuestran: productividad, automatización, asistentes internos, analítica, soporte, ingeniería…
Casi te diría que los fallos vienen más por arquitecturas flojas, datos desordenados o integraciones pobres, que por los propios modelos.

2) Y para lo que aún no está listo… toca entrenar músculo.
Porque cuando un modelo llegue a ese nivel que “estabas esperando”, necesitarás:
– Cultura digital.
– Equipos que sepan experimentar.
– Procesos que acepten iteración.
– Infraestructura lista para enchufar IA sin dramas.

Si no construyes eso ahora, cuando llegue la ola buena te tocará correr con el agua al cuello.

Moraleja:
La madurez del modelo ya no es la excusa.
La cuestión es si tu empresa está preparada para moverse cuando la marea suba.

¿Cómo lo veis? Estamos siendo barcos… o seguimos anclados esperando el momento perfecto?",,planificado,2025-12-17 23:00:00+00,2025-11-29 16:57:22.966481+00,2025-12-18 04:21:31.929046+00
